User_ID,Frequency,Monetary,Avg_Purchase,Gender,Age,Occupation,City_Category,F_Score,M_Score,FM_Score,Segment
1003361,104,1282355,12330.336538461539,M,26-35,4,B,3,4,7,Loyal high-value
1003362,47,329130,7002.765957446809,F,26-35,0,C,2,2,4,At risk / low engagement
1003363,147,1132556,7704.4625850340135,F,36-45,9,B,4,4,8,Champions
1003364,62,513872,8288.258064516129,M,55+,13,C,3,2,5,Frequent low-value
1003365,192,1849940,9635.104166666666,M,51-55,17,C,4,4,8,Champions
1003366,18,215881,11993.388888888889,M,36-45,14,C,1,1,2,At risk / low engagement
1003367,209,2014418,9638.363636363636,M,51-55,16,A,4,4,8,Champions
1003368,49,533461,10886.959183673469,M,26-35,14,C,2,3,5,Big spenders (infrequent)
1003370,107,928206,8674.822429906542,M,18-25,4,C,3,3,6,Loyal high-value
1003371,274,2277249,8311.127737226278,M,26-35,2,A,4,4,8,Champions
1003372,11,108499,9863.545454545454,M,55+,13,B,1,1,2,At risk / low engagement
1003373,17,184746,10867.411764705883,M,18-25,16,C,1,1,2,At risk / low engagement
1003374,47,424258,9026.765957446809,M,36-45,5,C,2,2,4,At risk / low engagement
1003375,14,128162,9154.42857142857,M,26-35,4,C,1,1,2,At risk / low engagement
1003376,13,109808,8446.76923076923,M,36-45,16,C,1,1,2,At risk / low engagement
1003377,93,1296144,13937.032258064517,M,26-35,17,C,3,4,7,Loyal high-value
1003378,126,1115897,8856.325396825398,M,18-25,4,A,4,3,7,Loyal high-value
1003379,18,140672,7815.111111111111,M,36-45,1,A,1,1,2,At risk / low engagement
1003380,257,2400123,9339.0,M,51-55,0,B,4,4,8,Champions
1003381,19,128910,6784.736842105263,M,26-35,0,C,1,1,2,At risk / low engagement
1003382,30,222199,7406.633333333333,F,0-17,10,A,2,1,3,At risk / low engagement
1003383,24,208521,8688.375,M,55+,16,C,1,1,2,At risk / low engagement
1003384,76,720796,9484.157894736842,M,36-45,7,C,3,3,6,Loyal high-value
1003385,21,203493,9690.142857142857,F,26-35,9,C,1,1,2,At risk / low engagement
1003386,77,624541,8110.922077922078,M,18-25,4,B,3,3,6,Loyal high-value
1003387,79,698690,8844.177215189873,M,18-25,1,B,3,3,6,Loyal high-value
1003388,9,89764,9973.777777777777,F,26-35,1,A,1,1,2,At risk / low engagement
1003389,322,2580967,8015.425465838509,M,18-25,0,A,4,4,8,Champions
1003390,112,998188,8912.392857142857,F,46-50,20,C,3,3,6,Loyal high-value
1003391,698,6477160,9279.598853868194,M,18-25,4,A,4,4,8,Champions
1003392,17,141807,8341.588235294117,M,51-55,6,C,1,1,2,At risk / low engagement
1003393,141,1316084,9333.929078014184,M,36-45,12,C,4,4,8,Champions
1003394,204,2232062,10941.480392156862,M,36-45,7,B,4,4,8,Champions
1003395,34,325160,9563.529411764706,M,26-35,7,A,2,2,4,At risk / low engagement
1003396,17,195736,11513.882352941177,M,26-35,12,B,1,1,2,At risk / low engagement
1003397,16,179982,11248.875,M,26-35,5,B,1,1,2,At risk / low engagement
1003398,28,246163,8791.535714285714,M,18-25,20,C,2,2,4,At risk / low engagement
1003399,71,785143,11058.352112676057,M,26-35,4,C,3,3,6,Loyal high-value
1003400,117,1658319,14173.666666666666,M,26-35,14,C,4,4,8,Champions
1003401,467,3466814,7423.5845824411135,M,36-45,7,B,4,4,8,Champions
1003402,171,1568562,9172.877192982456,M,36-45,20,B,4,4,8,Champions
1003403,118,1446089,12254.99152542373,M,36-45,5,C,4,4,8,Champions
1003404,19,253052,13318.526315789473,M,26-35,8,A,1,2,3,At risk / low engagement
1003405,17,191216,11248.0,M,36-45,14,B,1,1,2,At risk / low engagement
1003406,24,236003,9833.458333333334,F,26-35,7,C,1,1,2,At risk / low engagement
1003407,12,126156,10513.0,F,46-50,5,C,1,1,2,At risk / low engagement
1003408,60,618809,10313.483333333334,M,26-35,17,C,3,3,6,Loyal high-value
1003409,25,306878,12275.12,M,26-35,4,C,1,2,3,At risk / low engagement
1003410,407,3155812,7753.8378378378375,M,36-45,1,B,4,4,8,Champions
1003411,188,1434879,7632.335106382979,M,18-25,4,A,4,4,8,Champions
1003412,152,1656361,10897.111842105263,M,26-35,18,C,4,4,8,Champions
1003413,64,584082,9126.28125,F,26-35,17,B,3,3,6,Loyal high-value
1003414,173,2456448,14199.121387283238,M,26-35,17,C,4,4,8,Champions
1003415,89,893012,10033.842696629214,M,36-45,7,C,3,3,6,Loyal high-value
1003416,283,2997071,10590.356890459363,M,26-35,12,B,4,4,8,Champions
1003417,53,454078,8567.509433962265,F,18-25,2,C,2,2,4,At risk / low engagement
1003418,111,976242,8794.972972972973,F,18-25,3,C,3,3,6,Loyal high-value
1003419,63,728690,11566.507936507936,M,46-50,1,B,3,3,6,Loyal high-value
1003420,116,1185799,10222.405172413793,F,26-35,7,A,3,4,7,Loyal high-value
1003421,17,153390,9022.941176470587,M,46-50,7,B,1,1,2,At risk / low engagement
1003422,210,1409118,6710.085714285714,M,26-35,5,B,4,4,8,Champions
1003423,171,1718863,10051.830409356726,M,26-35,7,C,4,4,8,Champions
1003424,42,445049,10596.404761904761,M,26-35,6,C,2,2,4,At risk / low engagement
1003425,268,2499472,9326.388059701492,M,18-25,20,A,4,4,8,Champions
1003426,70,862316,12318.8,M,26-35,20,B,3,3,6,Loyal high-value
1003427,27,322790,11955.185185185184,M,26-35,14,C,2,2,4,At risk / low engagement
1003428,96,850463,8858.989583333334,M,46-50,1,C,3,3,6,Loyal high-value
1003429,21,172377,8208.42857142857,F,26-35,7,B,1,1,2,At risk / low engagement
1003430,223,1808834,8111.363228699552,F,46-50,1,B,4,4,8,Champions
1003431,32,330822,10338.1875,F,46-50,6,B,2,2,4,At risk / low engagement
1003432,72,668484,9284.5,M,26-35,12,C,3,3,6,Loyal high-value
1003433,49,356023,7265.775510204082,M,18-25,12,A,2,2,4,At risk / low engagement
1003434,105,1091037,10390.828571428572,M,18-25,4,B,3,3,6,Loyal high-value
1003435,74,701133,9474.77027027027,M,46-50,1,B,3,3,6,Loyal high-value
1003436,110,1123655,10215.045454545454,M,36-45,0,C,3,4,7,Loyal high-value
1003437,28,243379,8692.107142857143,F,26-35,0,C,2,2,4,At risk / low engagement
1003438,50,430149,8602.98,F,26-35,0,C,2,2,4,At risk / low engagement
1003439,57,675637,11853.280701754386,M,18-25,17,C,3,3,6,Loyal high-value
1003440,12,186272,15522.666666666666,M,55+,17,C,1,1,2,At risk / low engagement
1003441,184,1484873,8069.961956521739,F,26-35,14,A,4,4,8,Champions
1003442,113,1104226,9771.91150442478,M,18-25,12,B,3,3,6,Loyal high-value
1003443,17,202807,11929.823529411764,F,36-45,17,C,1,1,2,At risk / low engagement
1003444,72,541794,7524.916666666667,M,51-55,14,C,3,3,6,Loyal high-value
1003445,78,789968,10127.794871794871,F,36-45,20,C,3,3,6,Loyal high-value
1003446,20,171376,8568.8,M,26-35,7,C,1,1,2,At risk / low engagement
1003447,45,537649,11947.755555555555,M,26-35,12,B,2,3,5,Big spenders (infrequent)
1003448,14,155336,11095.42857142857,F,18-25,3,A,1,1,2,At risk / low engagement
1003449,41,491928,11998.243902439024,M,26-35,14,B,2,2,4,At risk / low engagement
1003450,112,1095554,9781.732142857143,M,26-35,5,B,3,3,6,Loyal high-value
1003451,35,281118,8031.942857142857,F,26-35,11,A,2,2,4,At risk / low engagement
1003452,53,609696,11503.698113207547,M,26-35,14,C,2,3,5,Big spenders (infrequent)
1003453,190,1713404,9017.915789473684,M,36-45,7,C,4,4,8,Champions
1003454,199,1890772,9501.366834170854,M,18-25,0,A,4,4,8,Champions
1003455,15,131711,8780.733333333334,F,26-35,0,C,1,1,2,At risk / low engagement
1003456,30,421778,14059.266666666666,M,26-35,17,C,2,2,4,At risk / low engagement
1003457,91,819398,9004.373626373626,M,26-35,20,C,3,3,6,Loyal high-value
1003458,98,841484,8586.57142857143,M,46-50,0,C,3,3,6,Loyal high-value
1003459,19,205195,10799.736842105263,M,18-25,4,C,1,1,2,At risk / low engagement
1003460,44,536818,12200.40909090909,M,0-17,4,B,2,3,5,Big spenders (infrequent)
1003461,20,350174,17508.7,M,36-45,0,C,1,2,3,At risk / low engagement
1003462,312,2401688,7697.717948717948,F,26-35,4,B,4,4,8,Champions
1003463,21,189078,9003.714285714286,M,26-35,15,C,1,1,2,At risk / low engagement
1003464,221,1980473,8961.41628959276,F,26-35,14,B,4,4,8,Champions
1003465,38,427788,11257.578947368422,M,26-35,14,C,2,2,4,At risk / low engagement
1003466,27,281107,10411.37037037037,M,26-35,14,B,2,2,4,At risk / low engagement
1003467,32,366082,11440.0625,M,26-35,14,A,2,2,4,At risk / low engagement
1003468,36,337741,9381.694444444445,M,26-35,20,C,2,2,4,At risk / low engagement
1003469,260,2668436,10263.215384615385,M,46-50,17,B,4,4,8,Champions
1003470,46,405600,8817.391304347826,M,36-45,17,C,2,2,4,At risk / low engagement
1003471,472,4029004,8536.025423728814,M,18-25,4,A,4,4,8,Champions
1003472,27,271989,10073.666666666666,M,26-35,6,C,2,2,4,At risk / low engagement
1003473,89,778683,8749.247191011236,F,36-45,16,A,3,3,6,Loyal high-value
1003474,110,1166174,10601.581818181818,M,36-45,11,C,3,4,7,Loyal high-value
1003475,355,2521579,7103.039436619718,M,26-35,14,A,4,4,8,Champions
1003476,385,2488001,6462.34025974026,M,51-55,0,B,4,4,8,Champions
1003477,75,594085,7921.133333333333,F,51-55,1,A,3,3,6,Loyal high-value
1003478,48,330103,6877.145833333333,M,26-35,7,A,2,2,4,At risk / low engagement
1003479,57,517853,9085.140350877193,M,18-25,4,C,3,2,5,Frequent low-value
1003480,29,294900,10168.965517241379,M,26-35,0,C,2,2,4,At risk / low engagement
1003481,84,847923,10094.32142857143,M,18-25,4,B,3,3,6,Loyal high-value
1003482,39,449975,11537.820512820514,M,51-55,17,C,2,2,4,At risk / low engagement
1003483,391,4002639,10236.928388746803,F,46-50,7,B,4,4,8,Champions
1003484,103,741302,7197.1067961165045,M,18-25,4,C,3,3,6,Loyal high-value
1003485,24,261697,10904.041666666666,M,26-35,0,B,1,2,3,At risk / low engagement
1003486,54,426089,7890.537037037037,F,18-25,0,A,3,2,5,Frequent low-value
1003487,164,1474158,8988.768292682927,M,18-25,4,A,4,4,8,Champions
1003488,15,142361,9490.733333333334,M,46-50,17,B,1,1,2,At risk / low engagement
1003489,53,402682,7597.773584905661,M,18-25,4,A,2,2,4,At risk / low engagement
1003490,127,1248301,9829.141732283464,M,26-35,0,C,4,4,8,Champions
1003491,405,4016045,9916.160493827161,M,26-35,16,B,4,4,8,Champions
1003492,39,303760,7788.717948717948,M,36-45,7,B,2,2,4,At risk / low engagement
1003493,91,908021,9978.252747252747,M,26-35,17,C,3,3,6,Loyal high-value
1003494,13,127886,9837.384615384615,M,26-35,1,C,1,1,2,At risk / low engagement
1003495,9,89900,9988.888888888889,M,18-25,4,B,1,1,2,At risk / low engagement
1003496,17,127898,7523.411764705882,M,36-45,5,C,1,1,2,At risk / low engagement
1003497,58,641557,11061.327586206897,F,36-45,2,A,3,3,6,Loyal high-value
1003498,67,608211,9077.776119402984,M,26-35,17,C,3,3,6,Loyal high-value
1003499,258,2785761,10797.523255813954,M,26-35,3,A,4,4,8,Champions
1003500,39,368715,9454.23076923077,M,36-45,7,C,2,2,4,At risk / low engagement
1003501,112,1122371,10021.169642857143,F,36-45,7,C,3,4,7,Loyal high-value
1003502,23,248297,10795.521739130434,F,18-25,7,C,1,2,3,At risk / low engagement
1003503,275,2930876,10657.73090909091,M,18-25,4,B,4,4,8,Champions
1003504,116,962358,8296.189655172413,M,18-25,7,B,3,3,6,Loyal high-value
1003505,59,584424,9905.49152542373,F,26-35,15,A,3,3,6,Loyal high-value
1003506,35,403942,11541.2,M,18-25,12,C,2,2,4,At risk / low engagement
1003507,530,4529109,8545.488679245283,M,26-35,0,A,4,4,8,Champions
1003508,25,294765,11790.6,M,18-25,4,C,1,2,3,At risk / low engagement
1003509,239,2085702,8726.78661087866,M,18-25,4,A,4,4,8,Champions
1003510,32,317229,9913.40625,F,18-25,4,B,2,2,4,At risk / low engagement
1003511,125,1536363,12290.904,M,51-55,0,C,4,4,8,Champions
1003512,243,2316798,9534.148148148148,M,18-25,17,A,4,4,8,Champions
1003513,165,1483461,8990.672727272728,M,26-35,16,C,4,4,8,Champions
1003514,40,429038,10725.95,M,18-25,12,C,2,2,4,At risk / low engagement
1003515,49,477137,9737.489795918367,M,36-45,3,C,2,2,4,At risk / low engagement
1003516,82,867302,10576.853658536585,M,18-25,4,C,3,3,6,Loyal high-value
1003517,64,609682,9526.28125,M,18-25,12,C,3,3,6,Loyal high-value
1003518,287,2348539,8183.062717770034,F,18-25,7,A,4,4,8,Champions
1003519,378,2700974,7145.4338624338625,F,26-35,14,A,4,4,8,Champions
1003521,230,1974694,8585.626086956521,M,26-35,0,B,4,4,8,Champions
1003522,36,442834,12300.944444444445,M,18-25,0,C,2,2,4,At risk / low engagement
1003523,21,232695,11080.714285714286,M,36-45,7,C,1,1,2,At risk / low engagement
1003524,89,748194,8406.67415730337,F,26-35,0,C,3,3,6,Loyal high-value
1003525,45,402768,8950.4,F,18-25,4,B,2,2,4,At risk / low engagement
1003526,547,4131119,7552.319926873857,M,36-45,2,B,4,4,8,Champions
1003527,28,272627,9736.67857142857,M,26-35,0,B,2,2,4,At risk / low engagement
1003528,71,346221,4876.352112676056,M,36-45,5,C,3,2,5,Frequent low-value
1003529,131,1117621,8531.458015267175,F,46-50,1,C,4,3,7,Loyal high-value
1003530,12,129419,10784.916666666666,M,26-35,0,C,1,1,2,At risk / low engagement
1003531,40,390341,9758.525,F,26-35,11,C,2,2,4,At risk / low engagement
1003532,73,678124,9289.369863013699,F,36-45,14,B,3,3,6,Loyal high-value
1003533,51,484228,9494.666666666666,M,26-35,2,A,2,2,4,At risk / low engagement
1003535,13,171992,13230.153846153846,M,46-50,18,C,1,1,2,At risk / low engagement
1003536,96,1023912,10665.75,M,18-25,4,C,3,3,6,Loyal high-value
1003537,33,265848,8056.0,M,0-17,10,C,2,2,4,At risk / low engagement
1003538,97,888889,9163.80412371134,M,36-45,0,C,3,3,6,Loyal high-value
1003539,617,6187094,10027.705024311183,F,26-35,4,A,4,4,8,Champions
1003540,113,1287597,11394.663716814159,M,18-25,17,B,3,4,7,Loyal high-value
1003541,22,228877,10403.5,M,26-35,3,C,1,1,2,At risk / low engagement
1003542,8,81463,10182.875,M,26-35,15,C,1,1,2,At risk / low engagement
1003543,54,496419,9192.944444444445,M,26-35,17,C,3,2,5,Frequent low-value
1003544,13,84637,6510.538461538462,F,26-35,4,B,1,1,2,At risk / low engagement
1003545,16,156536,9783.5,M,36-45,12,B,1,1,2,At risk / low engagement
1003546,225,2069404,9197.351111111111,M,26-35,20,B,4,4,8,Champions
1003547,188,1568105,8340.984042553191,M,36-45,16,A,4,4,8,Champions
1003548,17,106437,6261.0,M,46-50,7,C,1,1,2,At risk / low engagement
1003549,22,204128,9278.545454545454,F,36-45,7,C,1,1,2,At risk / low engagement
1003550,203,1908915,9403.522167487685,M,26-35,5,B,4,4,8,Champions
1003551,47,468260,9962.978723404256,F,55+,0,C,2,2,4,At risk / low engagement
1003552,16,126547,7909.1875,F,36-45,2,C,1,1,2,At risk / low engagement
1003553,31,476939,15385.129032258064,M,36-45,16,C,2,2,4,At risk / low engagement
1003554,18,159884,8882.444444444445,M,26-35,15,C,1,1,2,At risk / low engagement
1003555,74,794625,10738.175675675675,M,55+,7,C,3,3,6,Loyal high-value
1003556,65,822824,12658.83076923077,M,26-35,17,C,3,3,6,Loyal high-value
1003557,229,2135047,9323.349344978165,M,18-25,5,B,4,4,8,Champions
1003558,179,2092053,11687.446927374302,M,18-25,17,A,4,4,8,Champions
1003559,47,441506,9393.744680851063,M,18-25,4,C,2,2,4,At risk / low engagement
1003560,82,814246,9929.829268292682,F,26-35,6,B,3,3,6,Loyal high-value
1003562,391,3246061,8301.946291560102,F,26-35,6,B,4,4,8,Champions
1003563,120,1109532,9246.1,M,26-35,2,A,4,3,7,Loyal high-value
1003564,90,877026,9744.733333333334,M,26-35,11,C,3,3,6,Loyal high-value
1003565,75,810840,10811.2,M,26-35,18,C,3,3,6,Loyal high-value
1003566,13,128974,9921.076923076924,M,46-50,0,C,1,1,2,At risk / low engagement
1003567,44,441883,10042.795454545454,M,26-35,14,C,2,2,4,At risk / low engagement
1003568,66,819252,12412.90909090909,M,26-35,0,C,3,3,6,Loyal high-value
1003569,271,1878391,6931.332103321033,F,18-25,2,B,4,4,8,Champions
1003571,60,537636,8960.6,M,18-25,4,C,3,3,6,Loyal high-value
1003572,71,613844,8645.69014084507,M,36-45,11,C,3,3,6,Loyal high-value
1003573,25,287410,11496.4,M,0-17,10,B,1,2,3,At risk / low engagement
1003574,101,962820,9532.871287128713,F,36-45,6,A,3,3,6,Loyal high-value
1003575,20,163250,8162.5,M,26-35,18,C,1,1,2,At risk / low engagement
1003576,315,2656095,8432.047619047618,M,51-55,7,B,4,4,8,Champions
1003577,47,381397,8114.829787234043,F,55+,0,C,2,2,4,At risk / low engagement
1003578,153,1377902,9005.8954248366,M,51-55,3,C,4,4,8,Champions
1003579,155,1922679,12404.38064516129,M,18-25,0,C,4,4,8,Champions
1003580,45,600549,13345.533333333333,F,18-25,3,C,2,3,5,Big spenders (infrequent)
1003581,18,209728,11651.555555555555,M,18-25,1,C,1,1,2,At risk / low engagement
1003582,51,630021,12353.35294117647,F,36-45,0,C,2,3,5,Big spenders (infrequent)
1003583,21,181804,8657.333333333334,F,26-35,9,C,1,1,2,At risk / low engagement
1003584,34,373992,10999.764705882353,M,18-25,0,C,2,2,4,At risk / low engagement
1003585,147,1194023,8122.60544217687,M,36-45,20,A,4,4,8,Champions
1003586,83,611783,7370.879518072289,M,36-45,20,A,3,3,6,Loyal high-value
1003587,22,224035,10183.40909090909,M,36-45,3,C,1,1,2,At risk / low engagement
1003588,124,1670373,13470.75,M,26-35,2,B,4,4,8,Champions
1003589,389,3014776,7750.066838046272,F,46-50,0,B,4,4,8,Champions
1003590,247,2593264,10499.044534412955,F,18-25,15,A,4,4,8,Champions
1003591,123,1203438,9784.048780487805,M,36-45,6,C,4,4,8,Champions
1003592,217,2042968,9414.599078341014,F,55+,2,B,4,4,8,Champions
1003593,42,281828,6710.190476190476,F,26-35,9,C,2,2,4,At risk / low engagement
1003594,95,970172,10212.336842105264,M,0-17,0,B,3,3,6,Loyal high-value
1003595,23,224216,9748.521739130434,M,26-35,0,C,1,1,2,At risk / low engagement
1003596,78,871025,11166.98717948718,F,36-45,4,A,3,3,6,Loyal high-value
1003597,41,424274,10348.146341463415,M,26-35,17,C,2,2,4,At risk / low engagement
1003598,42,113331,2698.3571428571427,M,55+,1,A,2,1,3,At risk / low engagement
1003599,99,1158129,11698.272727272728,M,26-35,16,C,3,4,7,Loyal high-value
1003600,203,1775224,8744.945812807882,M,36-45,20,B,4,4,8,Champions
1003601,85,771578,9077.388235294118,F,36-45,3,B,3,3,6,Loyal high-value
1003602,56,505810,9032.32142857143,M,26-35,12,C,3,2,5,Frequent low-value
1003603,184,1554588,8448.847826086956,F,36-45,7,B,4,4,8,Champions
1003604,16,130785,8174.0625,F,0-17,10,C,1,1,2,At risk / low engagement
1003605,79,973519,12323.025316455696,M,18-25,12,A,3,3,6,Loyal high-value
1003606,19,164223,8643.315789473685,F,26-35,15,C,1,1,2,At risk / low engagement
1003607,143,1518625,10619.755244755244,M,36-45,17,C,4,4,8,Champions
1003608,52,340511,6548.288461538462,F,36-45,9,C,2,2,4,At risk / low engagement
1003609,72,545561,7577.236111111111,F,26-35,17,C,3,3,6,Loyal high-value
1003610,393,2549448,6487.145038167939,M,18-25,6,B,4,4,8,Champions
1003611,112,1079485,9638.25892857143,M,26-35,2,C,3,3,6,Loyal high-value
1003612,120,1208427,10070.225,M,26-35,14,C,4,4,8,Champions
1003613,39,450250,11544.871794871795,M,26-35,0,C,2,2,4,At risk / low engagement
1003614,88,814042,9250.477272727272,M,26-35,0,B,3,3,6,Loyal high-value
1003615,103,955581,9277.485436893205,M,26-35,17,C,3,3,6,Loyal high-value
1003616,16,218749,13671.8125,M,46-50,0,C,1,1,2,At risk / low engagement
1003617,28,289653,10344.75,M,36-45,7,C,2,2,4,At risk / low engagement
1003618,767,5962012,7773.1577574967405,M,55+,17,A,4,4,8,Champions
1003619,62,633902,10224.225806451614,M,51-55,16,B,3,3,6,Loyal high-value
1003620,264,2433544,9217.969696969696,M,26-35,7,A,4,4,8,Champions
1003621,205,1690552,8246.595121951219,M,18-25,4,B,4,4,8,Champions
1003622,85,869101,10224.717647058824,M,18-25,1,B,3,3,6,Loyal high-value
1003623,15,222448,14829.866666666667,M,36-45,11,C,1,1,2,At risk / low engagement
1003624,187,2073593,11088.732620320856,M,26-35,12,B,4,4,8,Champions
1003625,99,907322,9164.868686868687,M,18-25,10,B,3,3,6,Loyal high-value
1003626,492,4752695,9659.94918699187,M,26-35,17,B,4,4,8,Champions
1003627,19,146658,7718.8421052631575,F,36-45,1,C,1,1,2,At risk / low engagement
1003628,22,210263,9557.40909090909,M,26-35,7,B,1,1,2,At risk / low engagement
1003629,40,406029,10150.725,F,51-55,7,B,2,2,4,At risk / low engagement
1003630,97,983308,10137.19587628866,M,18-25,4,B,3,3,6,Loyal high-value
1003631,17,240521,14148.29411764706,M,18-25,4,B,1,2,3,At risk / low engagement
1003632,17,135235,7955.0,M,51-55,11,C,1,1,2,At risk / low engagement
1003633,12,153596,12799.666666666666,M,36-45,18,C,1,1,2,At risk / low engagement
1003634,15,126608,8440.533333333333,M,51-55,1,C,1,1,2,At risk / low engagement
1003635,99,1066329,10771.0,M,51-55,1,C,3,3,6,Loyal high-value
1003636,11,116564,10596.727272727272,M,26-35,0,C,1,1,2,At risk / low engagement
1003637,36,269892,7497.0,M,26-35,6,C,2,2,4,At risk / low engagement
1003638,74,718555,9710.202702702703,M,26-35,2,C,3,3,6,Loyal high-value
1003639,49,317050,6470.408163265306,M,18-25,4,C,2,2,4,At risk / low engagement
1003640,40,375272,9381.8,M,36-45,7,C,2,2,4,At risk / low engagement
1003641,269,2544800,9460.223048327138,M,26-35,0,B,4,4,8,Champions
1003642,14,77184,5513.142857142857,F,26-35,7,B,1,1,2,At risk / low engagement
1003643,134,1368060,10209.402985074626,M,26-35,17,C,4,4,8,Champions
1003644,28,292138,10433.5,F,26-35,11,A,2,2,4,At risk / low engagement
1003645,35,367853,10510.085714285715,M,36-45,17,C,2,2,4,At risk / low engagement
1003646,60,851581,14193.016666666666,M,36-45,20,C,3,3,6,Loyal high-value
1003647,17,137998,8117.529411764706,M,26-35,7,C,1,1,2,At risk / low engagement
1003648,346,2806791,8112.112716763006,M,18-25,4,B,4,4,8,Champions
1003649,26,233907,8996.423076923076,F,26-35,0,B,2,1,3,At risk / low engagement
1003650,444,4384924,9875.954954954956,M,26-35,0,A,4,4,8,Champions
1003651,142,1781102,12542.971830985916,M,26-35,14,A,4,4,8,Champions
1003652,173,1641693,9489.554913294798,M,26-35,12,B,4,4,8,Champions
1003653,65,757883,11659.738461538462,M,18-25,15,C,3,3,6,Loyal high-value
1003654,168,1790168,10655.761904761905,M,26-35,17,B,4,4,8,Champions
1003655,22,304401,13836.40909090909,F,26-35,7,B,1,2,3,At risk / low engagement
1003656,48,379677,7909.9375,F,46-50,5,C,2,2,4,At risk / low engagement
1003657,19,268421,14127.421052631578,M,18-25,17,C,1,2,3,At risk / low engagement
1003658,138,1477151,10703.992753623188,F,26-35,7,C,4,4,8,Champions
1003659,57,652189,11441.912280701754,M,18-25,4,C,3,3,6,Loyal high-value
1003660,34,378909,11144.382352941177,M,36-45,7,C,2,2,4,At risk / low engagement
1003661,77,934097,12131.12987012987,M,36-45,12,C,3,3,6,Loyal high-value
1003662,51,365832,7173.176470588235,M,36-45,16,C,2,2,4,At risk / low engagement
1003663,45,549674,12214.977777777778,F,36-45,9,B,2,3,5,Big spenders (infrequent)
1003664,68,461365,6784.779411764706,F,36-45,1,A,3,2,5,Frequent low-value
1003665,122,1364886,11187.590163934427,M,26-35,0,A,4,4,8,Champions
1003667,26,200800,7723.076923076923,F,0-17,10,C,2,1,3,At risk / low engagement
1003668,24,222816,9284.0,F,46-50,7,C,1,1,2,At risk / low engagement
1003669,252,2289256,9084.349206349207,M,26-35,14,A,4,4,8,Champions
1003670,35,387927,11083.628571428571,M,46-50,14,C,2,2,4,At risk / low engagement
1003671,65,958135,14740.538461538461,M,26-35,4,A,3,3,6,Loyal high-value
1003672,120,1002012,8350.1,M,36-45,5,C,4,3,7,Loyal high-value
1003673,115,935686,8136.4,M,26-35,2,B,3,3,6,Loyal high-value
1003675,493,4260196,8641.371196754564,M,36-45,7,B,4,4,8,Champions
1003676,57,684919,12016.122807017544,F,36-45,12,B,3,3,6,Loyal high-value
1003677,62,606952,9789.548387096775,F,26-35,12,C,3,3,6,Loyal high-value
1003678,72,773551,10743.763888888889,M,26-35,0,A,3,3,6,Loyal high-value
1003679,206,2018105,9796.626213592233,M,26-35,4,A,4,4,8,Champions
1003680,32,276758,8648.6875,F,26-35,1,C,2,2,4,At risk / low engagement
1003681,379,4168021,10997.416886543535,M,26-35,7,B,4,4,8,Champions
1003682,50,443332,8866.64,F,51-55,1,C,2,2,4,At risk / low engagement
1003683,322,2380582,7393.111801242236,M,26-35,2,B,4,4,8,Champions
1003684,75,967943,12905.906666666666,M,26-35,17,C,3,3,6,Loyal high-value
1003685,160,1618235,10113.96875,M,26-35,5,C,4,4,8,Champions
1003686,53,613339,11572.433962264151,M,26-35,7,C,2,3,5,Big spenders (infrequent)
1003687,108,792541,7338.342592592592,F,51-55,1,C,3,3,6,Loyal high-value
1003688,173,1898075,10971.531791907515,M,18-25,6,B,4,4,8,Champions
1003689,138,1119309,8110.934782608696,M,26-35,0,C,4,4,8,Champions
1003690,229,1683624,7352.069868995633,M,18-25,0,B,4,4,8,Champions
1003691,166,1875323,11297.126506024097,M,26-35,7,B,4,4,8,Champions
1003692,42,385927,9188.738095238095,M,36-45,17,C,2,2,4,At risk / low engagement
1003693,342,3120004,9122.818713450293,M,26-35,15,B,4,4,8,Champions
1003694,30,262556,8751.866666666667,M,26-35,12,C,2,2,4,At risk / low engagement
1003695,172,1901320,11054.186046511628,M,26-35,2,A,4,4,8,Champions
1003696,87,783758,9008.71264367816,M,36-45,7,C,3,3,6,Loyal high-value
1003697,85,1123660,13219.529411764706,M,26-35,15,B,3,4,7,Loyal high-value
1003698,66,618795,9375.681818181818,M,26-35,7,B,3,3,6,Loyal high-value
1003699,36,430685,11963.472222222223,F,55+,3,C,2,2,4,At risk / low engagement
1003700,30,305631,10187.7,M,26-35,14,B,2,2,4,At risk / low engagement
1003701,49,479440,9784.489795918367,M,36-45,1,B,2,2,4,At risk / low engagement
1003702,26,264454,10171.307692307691,M,36-45,15,C,2,2,4,At risk / low engagement
1003703,33,260623,7897.666666666667,M,18-25,12,C,2,2,4,At risk / low engagement
1003704,133,1471435,11063.421052631578,F,36-45,0,C,4,4,8,Champions
1003705,449,4132900,9204.67706013363,M,46-50,7,B,4,4,8,Champions
1003706,40,334642,8366.05,M,26-35,12,C,2,2,4,At risk / low engagement
1003707,31,416419,13432.870967741936,F,18-25,0,C,2,2,4,At risk / low engagement
1003708,16,140905,8806.5625,M,55+,7,C,1,1,2,At risk / low engagement
1003709,193,1319295,6835.725388601037,M,26-35,12,C,4,4,8,Champions
1003710,41,359688,8772.878048780487,M,0-17,10,C,2,2,4,At risk / low engagement
1003711,48,656553,13678.1875,M,36-45,0,C,2,3,5,Big spenders (infrequent)
1003712,77,895210,11626.103896103896,M,26-35,17,C,3,3,6,Loyal high-value
1003713,246,2058334,8367.211382113821,F,26-35,7,B,4,4,8,Champions
